lambda n k
696E-9 2.027108 1.316302 
697E-9 2.032778 1.315531 
698E-9 2.038189 1.31484 
699E-9 2.043333 1.314272 
700E-9 2.04822 1.313865 
701E-9 2.052863 1.313655 
702E-9 2.057281 1.313674 
703E-9 2.061496 1.313951 
704E-9 2.06553 1.314512 
705E-9 2.069409 1.315382 
706E-9 2.073161 1.316583 
707E-9 2.076815 1.318136 
708E-9 2.080404 1.320059 
709E-9 2.08396 1.322369 
710E-9 2.087518 1.325079 
711E-9 2.091116 1.328201 
712E-9 2.094793 1.331746 
713E-9 2.09859 1.335721 
714E-9 2.102551 1.340129 
715E-9 2.106724 1.344972 
716E-9 2.11116 1.350249 
717E-9 2.115915 1.35595 
718E-9 2.121058 1.362057 
719E-9 2.126653 1.368517 
720E-9 2.132732 1.375269 
721E-9 2.139315 1.38226 
722E-9 2.146415 1.389443 
723E-9 2.154041 1.396774 
724E-9 2.162196 1.404212 
725E-9 2.170884 1.411719 
726E-9 2.180102 1.41926 
727E-9 2.18985 1.4268 
728E-9 2.200123 1.434309 
729E-9 2.210915 1.441756 
730E-9 2.222222 1.449115 
731E-9 2.234034 1.456359 
732E-9 2.246346 1.463464 
733E-9 2.259149 1.470407 
734E-9 2.272436 1.477166 
735E-9 2.286197 1.483721 
736E-9 2.300424 1.490052 
737E-9 2.315111 1.496142 
738E-9 2.330252 1.501972 
739E-9 2.345842 1.507524 
740E-9 2.361877 1.512776 
741E-9 2.37835 1.5177 
742E-9 2.395247 1.522272 
743E-9 2.412553 1.526472 
744E-9 2.430251 1.530281 
745E-9 2.448326 1.53368 
746E-9 2.466762 1.536655 
747E-9 2.485541 1.539192 
748E-9 2.504648 1.541278 
749E-9 2.524068 1.5429 
750E-9 2.543784 1.544049 
751E-9 2.56378 1.544713 
752E-9 2.584044 1.544886 
753E-9 2.60456 1.544557 
754E-9 2.625316 1.543719 
755E-9 2.646301 1.542366 
756E-9 2.667502 1.540489 
757E-9 2.688908 1.538082 
758E-9 2.710513 1.535138 
759E-9 2.732309 1.531651 
760E-9 2.754292 1.527612 
761E-9 2.776461 1.523013 
762E-9 2.798824 1.517841 
763E-9 2.821392 1.512063 
764E-9 2.844152 1.505635 
765E-9 2.867083 1.498521 
766E-9 2.89016 1.490692 
767E-9 2.913354 1.482117 
768E-9 2.936632 1.472774 
769E-9 2.959965 1.462637 
770E-9 2.983315 1.451688 
771E-9 3.006649 1.439907 
772E-9 3.02993 1.427276 
773E-9 3.053119 1.413779 
774E-9 3.076177 1.399402 
775E-9 3.099065 1.38413 
776E-9 3.121739 1.36795 
777E-9 3.144156 1.350849 
778E-9 3.166269 1.332817 
779E-9 3.188028 1.313843 
780E-9 3.209382 1.293915 
781E-9 3.230275 1.273024 
782E-9 3.250645 1.251161 
783E-9 3.270424 1.228318 
784E-9 3.289535 1.204489 
785E-9 3.307884 1.17967 
786E-9 3.325354 1.153862 
787E-9 3.341785 1.127134 
788E-9 3.357083 1.099612 
789E-9 3.3712 1.071415 
790E-9 3.384106 1.042646 
791E-9 3.395782 1.0134 
792E-9 3.406218 0.983766 
793E-9 3.415409 0.953825 
794E-9 3.423356 0.923656 
795E-9 3.430062 0.893332 
796E-9 3.435533 0.862925 
797E-9 3.43978 0.832501 
798E-9 3.442813 0.802128 
799E-9 3.444647 0.77187 
800E-9 3.445299 0.741788 
801E-9 3.444787 0.711948 
802E-9 3.443131 0.682407 
803E-9 3.440357 0.653227 
804E-9 3.436489 0.624467 
805E-9 3.431559 0.59619 
806E-9 3.425598 0.568453 
807E-9 3.418646 0.54132 
808E-9 3.410745 0.514849 
809E-9 3.401947 0.489105 
810E-9 3.392311 0.46415 
811E-9 3.38191 0.440045 
812E-9 3.37085 0.416854 
813E-9 3.359262 0.394578 
814E-9 3.347237 0.373185 
815E-9 3.334841 0.352641 
816E-9 3.322127 0.33292 
817E-9 3.309139 0.313993 
818E-9 3.295916 0.295836 
819E-9 3.282495 0.278428 
820E-9 3.268907 0.261745 
821E-9 3.25518 0.245768 
822E-9 3.241343 0.230478 
823E-9 3.227417 0.215854 
824E-9 3.213428 0.201879 
825E-9 3.199396 0.188536 
826E-9 3.185342 0.175808 
827E-9 3.171283 0.163676 
828E-9 3.157239 0.152126 
829E-9 3.143225 0.141141 
830E-9 3.129257 0.130706 
831E-9 3.11535 0.120804 
832E-9 3.10152 0.111421 
