lambda n k
754E-9 3.06198 0.91049 
755E-9 3.07154 0.88344 
756E-9 3.0803 0.85636 
757E-9 3.08753 0.82934 
758E-9 3.09402 0.80237 
759E-9 3.09931 0.77551 
760E-9 3.10315 0.74883 
761E-9 3.10618 0.72227 
762E-9 3.10757 0.69597 
763E-9 3.10789 0.66987 
764E-9 3.10744 0.64392 
765E-9 3.10533 0.61833 
766E-9 3.10257 0.59292 
767E-9 3.09893 0.56775 
768E-9 3.09413 0.54296 
769E-9 3.08878 0.51838 
770E-9 3.0825 0.49418 
771E-9 3.07547 0.47036 
772E-9 3.06799 0.4468 
773E-9 3.0596 0.42381 
774E-9 3.05077 0.40119 
775E-9 3.04151 0.37892 
776E-9 3.03154 0.35739 
777E-9 3.0213 0.33623 
778E-9 3.01063 0.31564 
779E-9 2.99955 0.29581 
780E-9 2.98827 0.2764 
781E-9 2.97663 0.25787 
782E-9 2.9648 0.24006 
783E-9 2.95282 0.22274 
784E-9 2.94062 0.20669 
785E-9 2.92836 0.19126 
786E-9 2.91602 0.1766 
787E-9 2.90358 0.16311 
788E-9 2.8911 0.15017 
789E-9 2.87856 0.13816 
790E-9 2.86596 0.12699 
791E-9 2.85334 0.11631 
792E-9 2.84067 0.10664 
793E-9 2.82799 0.09753 
794E-9 2.8153 0.08891 
795E-9 2.80262 0.08124 
796E-9 2.78995 0.07394 
797E-9 2.77731 0.06722 
798E-9 2.76473 0.06116 
799E-9 2.75219 0.05543 
800E-9 2.73973 0.0503 
