lambda n k
789E-9 1.51114 0 
790E-9 1.51112 0 
791E-9 1.5111 0 
792E-9 1.51108 0 
793E-9 1.51105 0 
794E-9 1.51103 0 
795E-9 1.51101 0 
796E-9 1.51099 0 
797E-9 1.51097 0 
798E-9 1.51095 0 
799E-9 1.51093 0 
800E-9 1.51091 0 
801E-9 1.51088 0 
802E-9 1.51086 0 
803E-9 1.51084 0 
804E-9 1.51082 0 
805E-9 1.5108 0 
806E-9 1.51078 0 
807E-9 1.51076 0 
808E-9 1.51074 0 
809E-9 1.51071 0 
810E-9 1.51069 0 
811E-9 1.51067 0 
812E-9 1.51065 0 
813E-9 1.51063 0 
814E-9 1.51061 0 
815E-9 1.51059 0 
816E-9 1.51057 0 
817E-9 1.51054 0 
818E-9 1.51052 0 
819E-9 1.5105 0 
820E-9 1.51048 0 
821E-9 1.51046 0 
822E-9 1.51044 0 
823E-9 1.51042 0 
824E-9 1.5104 0 
825E-9 1.51038 0 
826E-9 1.51035 0 
827E-9 1.51033 0 
828E-9 1.51031 0 
829E-9 1.51029 0 
830E-9 1.51027 0 
831E-9 1.51025 0 
832E-9 1.51023 0 
833E-9 1.51021 0 
834E-9 1.51018 0 
835E-9 1.51016 0 
836E-9 1.51014 0 
837E-9 1.51012 0 
838E-9 1.5101 0 
839E-9 1.51008 0 
840E-9 1.51006 0 
841E-9 1.51004 0 
842E-9 1.51001 0 
843E-9 1.50999 0 
844E-9 1.50997 0 
845E-9 1.50995 0 
846E-9 1.50993 0 
847E-9 1.50991 0 
848E-9 1.50989 0 
849E-9 1.50987 0 
850E-9 1.50984 0 
851E-9 1.50982 0 
852E-9 1.5098 0 
853E-9 1.50979 0 
854E-9 1.50977 0 
855E-9 1.50976 0 
856E-9 1.50974 0 
857E-9 1.50972 0 
858E-9 1.50971 0 
859E-9 1.50969 0 
860E-9 1.50968 0 
861E-9 1.50966 0 
862E-9 1.50965 0 
863E-9 1.50963 0 
864E-9 1.50962 0 
865E-9 1.5096 0 
866E-9 1.50959 0 
867E-9 1.50957 0 
