lambda n k
738E-9 1.7366 0.06428 
739E-9 1.73649 0.05962 
740E-9 1.7364 0.06581 
741E-9 1.73637 0.06114 
742E-9 1.7363 0.05986 
743E-9 1.73625 0.0671 
744E-9 1.73618 0.0648 
745E-9 1.73608 0.06728 
746E-9 1.73597 0.06463 
747E-9 1.7359 0.06712 
748E-9 1.73582 0.06412 
749E-9 1.73577 0.06489 
750E-9 1.73574 0.06326 
751E-9 1.73576 0.05887 
752E-9 1.73571 0.06481 
753E-9 1.73568 0.06317 
754E-9 1.73562 0.06671 
755E-9 1.73561 0.06853 
756E-9 1.73559 0.06792 
757E-9 1.73558 0.06663 
758E-9 1.73557 0.06393 
759E-9 1.7355 0.06123 
760E-9 1.73545 0.06097 
761E-9 1.73543 0.06209 
762E-9 1.73537 0.06742 
763E-9 1.73534 0.06436 
764E-9 1.73532 0.06199 
765E-9 1.73532 0.06172 
766E-9 1.73529 0.05969 
767E-9 1.73528 0.05485 
768E-9 1.73531 0.0602 
769E-9 1.73529 0.06204 
770E-9 1.73528 0.05824 
771E-9 1.73524 0.05231 
772E-9 1.73524 0.05874 
773E-9 1.73523 0.06059 
774E-9 1.73518 0.05748 
775E-9 1.73512 0.05116 
776E-9 1.73512 0.05691 
777E-9 1.73513 0.05556 
778E-9 1.73516 0.0567 
779E-9 1.7352 0.05035 
780E-9 1.73524 0.04827 
781E-9 1.73528 0.05227 
782E-9 1.73528 0.05664 
783E-9 1.7353 0.05527 
784E-9 1.73535 0.05283 
785E-9 1.73539 0.05722 
786E-9 1.73542 0.05837 
787E-9 1.73544 0.05628 
788E-9 1.73549 0.05816 
789E-9 1.73552 0.0557 
790E-9 1.73556 0.05541 
791E-9 1.73562 0.05802 
792E-9 1.73568 0.06027 
793E-9 1.73572 0.05525 
794E-9 1.73577 0.05714 
795E-9 1.73581 0.05685 
796E-9 1.73583 0.05364 
797E-9 1.73586 0.05371 
798E-9 1.73587 0.05414 
799E-9 1.7359 0.05384 
800E-9 1.73591 0.05354 
801E-9 1.73592 0.05251 
802E-9 1.73594 0.05625 
803E-9 1.73596 0.05411 
804E-9 1.73604 0.05381 
805E-9 1.73605 0.0524 
806E-9 1.73606 0.05985 
807E-9 1.7361 0.05475 
808E-9 1.73612 0.0563 
809E-9 1.73614 0.05266 
810E-9 1.73617 0.04901 
811E-9 1.73626 0.04944 
812E-9 1.73634 0.05174 
813E-9 1.73642 0.04957 
814E-9 1.73651 0.05672 
815E-9 1.73658 0.05044 
816E-9 1.73666 0.04863 
817E-9 1.73676 0.05543 
818E-9 1.73682 0.05025 
819E-9 1.73689 0.05218 
820E-9 1.73694 0.05713 
821E-9 1.73704 0.0493 
822E-9 1.73709 0.05275 
823E-9 1.73714 0.04603 
824E-9 1.73719 0.04797 
825E-9 1.73724 0.0537 
826E-9 1.7373 0.05036 
827E-9 1.73736 0.05762 
828E-9 1.73742 0.05997 
829E-9 1.73744 0.05624 
830E-9 1.73749 0.04832 
831E-9 1.7376 0.05676 
832E-9 1.73765 0.05454 
833E-9 1.73771 0.05155 
834E-9 1.73778 0.05352 
835E-9 1.73783 0.05244 
836E-9 1.73791 0.04944 
837E-9 1.73798 0.04834 
838E-9 1.73802 0.0461 
839E-9 1.73804 0.04846 
840E-9 1.7381 0.05352 
841E-9 1.73817 0.04202 
842E-9 1.73825 0.04825 
843E-9 1.73835 0.04173 
844E-9 1.7384 0.04759 
845E-9 1.73846 0.05113 
846E-9 1.73851 0.0446 
847E-9 1.73858 0.04543 
848E-9 1.73868 0.04587 
849E-9 1.73876 0.04592 
850E-9 1.73884 0.04481 
851E-9 1.73893 0.05032 
852E-9 1.73901 0.05155 
853E-9 1.73907 0.04888 
854E-9 1.73914 0.0505 
855E-9 1.73918 0.05291 
856E-9 1.73917 0.04748 
857E-9 1.73917 0.04282 
858E-9 1.73921 0.04484 
859E-9 1.73928 0.04568 
860E-9 1.73935 0.04928 
861E-9 1.73938 0.04539 
862E-9 1.73937 0.04939 
863E-9 1.73936 0.04945 
864E-9 1.73935 0.04 
865E-9 1.73931 0.03807 
866E-9 1.73925 0.0389 
867E-9 1.73917 0.04531 
868E-9 1.73912 0.04058 
869E-9 1.73903 0.05179 
870E-9 1.73898 0.04507 
871E-9 1.73895 0.04272 
872E-9 1.73887 0.04117 
873E-9 1.73882 0.04922 
874E-9 1.73876 0.04207 
875E-9 1.73872 0.05335 
876E-9 1.73866 0.04497 
877E-9 1.73857 0.04744 
878E-9 1.73848 0.04065 
879E-9 1.7384 0.03586 
880E-9 1.73829 0.04195 
881E-9 1.73818 0.03877 
882E-9 1.73806 0.05175 
883E-9 1.73799 0.04938 
884E-9 1.73789 0.04052 
885E-9 1.73779 0.03813 
886E-9 1.73769 0.04346 
887E-9 1.73768 0.04717 
888E-9 1.73758 0.046 
889E-9 1.73755 0.04523 
890E-9 1.7375 0.04692 
891E-9 1.73748 0.05228 
892E-9 1.73748 0.04457 
893E-9 1.73747 0.04871 
894E-9 1.73754 0.04057 
895E-9 1.73759 0.04021 
896E-9 1.73761 0.04148 
897E-9 1.73775 0.04153 
898E-9 1.73788 0.04363 
899E-9 1.73801 0.04492 
900E-9 1.73813 0.04621 
900E-9 0.13499 2.38153 
