lambda n k
685E-9 1.42521 0.06817 
686E-9 1.42521 0.06846 
687E-9 1.42445 0.06874 
688E-9 1.42366 0.06902 
689E-9 1.42287 0.0693 
690E-9 1.42208 0.06958 
691E-9 1.42129 0.06986 
692E-9 1.4205 0.07014 
693E-9 1.41971 0.07043 
694E-9 1.41922 0.07071 
695E-9 1.41922 0.07099 
696E-9 1.41922 0.07127 
697E-9 1.41922 0.07155 
698E-9 1.41922 0.07183 
699E-9 1.41922 0.07211 
700E-9 1.41922 0.0724 
701E-9 1.41922 0.07273 
702E-9 1.41838 0.07306 
703E-9 1.41674 0.07339 
704E-9 1.4151 0.07373 
705E-9 1.41346 0.07406 
706E-9 1.41323 0.07439 
707E-9 1.41323 0.07473 
708E-9 1.41323 0.07506 
709E-9 1.41323 0.07539 
710E-9 1.41323 0.07573 
711E-9 1.41323 0.07606 
712E-9 1.41323 0.07639 
713E-9 1.41323 0.07673 
714E-9 1.41323 0.07706 
715E-9 1.41323 0.07739 
716E-9 1.41323 0.07773 
717E-9 1.41318 0.07806 
718E-9 1.41239 0.07839 
719E-9 1.4116 0.07873 
720E-9 1.41081 0.07906 
721E-9 1.41002 0.07939 
722E-9 1.40923 0.07973 
723E-9 1.40844 0.08006 
724E-9 1.40765 0.08039 
725E-9 1.40725 0.08073 
726E-9 1.40725 0.08106 
727E-9 1.40725 0.08139 
728E-9 1.40725 0.08173 
729E-9 1.40681 0.08206 
730E-9 1.40602 0.08239 
731E-9 1.40523 0.08273 
732E-9 1.40444 0.08306 
733E-9 1.40365 0.08339 
734E-9 1.40286 0.08373 
735E-9 1.40207 0.08406 
736E-9 1.40128 0.08439 
737E-9 1.40126 0.08473 
738E-9 1.40126 0.08506 
739E-9 1.40126 0.08539 
740E-9 1.40126 0.08572 
741E-9 1.40126 0.08606 
742E-9 1.40126 0.08639 
743E-9 1.40126 0.08672 
744E-9 1.40126 0.08706 
745E-9 1.40126 0.08739 
746E-9 1.40126 0.08772 
747E-9 1.40126 0.08806 
748E-9 1.40112 0.08839 
749E-9 1.40033 0.08872 
750E-9 1.39954 0.08906 
751E-9 1.39875 0.08934 
752E-9 1.39796 0.08963 
753E-9 1.39717 0.08992 
754E-9 1.39638 0.0902 
755E-9 1.39559 0.09049 
756E-9 1.39527 0.09077 
757E-9 1.39527 0.09106 
758E-9 1.39527 0.09135 
759E-9 1.39527 0.09163 
760E-9 1.39475 0.09192 
761E-9 1.39396 0.09221 
762E-9 1.39317 0.09249 
763E-9 1.39238 0.09278 
764E-9 1.39159 0.09306 
765E-9 1.3908 0.09335 
766E-9 1.39001 0.09364 
767E-9 1.38928 0.09392 
768E-9 1.38928 0.09421 
769E-9 1.38928 0.09449 
770E-9 1.38928 0.09478 
771E-9 1.38928 0.09507 
772E-9 1.38928 0.09535 
773E-9 1.38928 0.09564 
774E-9 1.38928 0.09592 
775E-9 1.38912 0.09621 
776E-9 1.38833 0.0965 
777E-9 1.38754 0.09678 
778E-9 1.38675 0.09707 
779E-9 1.38596 0.09736 
780E-9 1.38517 0.09764 
781E-9 1.38438 0.09793 
782E-9 1.38359 0.09821 
783E-9 1.38329 0.0985 
784E-9 1.38329 0.09879 
785E-9 1.38329 0.09907 
786E-9 1.38329 0.09936 
787E-9 1.38329 0.09964 
788E-9 1.38329 0.09993 
789E-9 1.38329 0.10022 
790E-9 1.38329 0.1005 
791E-9 1.38205 0.10079 
792E-9 1.38041 0.10108 
793E-9 1.37876 0.10136 
794E-9 1.37731 0.10165 
795E-9 1.37731 0.10193 
796E-9 1.37731 0.10222 
797E-9 1.37731 0.10251 
798E-9 1.37731 0.10279 
799E-9 1.37731 0.10308 
800E-9 1.37731 0.10336 
