lambda n k
748E-9 1.6106 0.010836 
749E-9 1.6093 0.01128 
750E-9 1.6074 0.01129 
751E-9 1.6062 0.011308 
752E-9 1.6055 0.010782 
753E-9 1.606 0.010795 
754E-9 1.6047 0.01081 
755E-9 1.6026 0.010822 
756E-9 1.6022 0.01084 
757E-9 1.602 0.01085 
758E-9 1.6019 0.01087 
759E-9 1.598 0.01088 
760E-9 1.5945 0.010899 
761E-9 1.5927 0.01091 
762E-9 1.5921 0.010927 
763E-9 1.5915 0.01094 
764E-9 1.5894 0.010752 
765E-9 1.5885 0.01042 
766E-9 1.5885 0.010376 
767E-9 1.5868 0.0099 
768E-9 1.5857 0.00991 
769E-9 1.5853 0.010472 
770E-9 1.5848 0.01049 
771E-9 1.5842 0.01105 
772E-9 1.5839 0.01107 
773E-9 1.5819 0.01108 
774E-9 1.5791 0.010541 
775E-9 1.5778 0.01 
776E-9 1.5762 0.01001 
777E-9 1.5744 0.01003 
778E-9 1.5733 0.01004 
779E-9 1.5731 0.010051 
780E-9 1.5747 0.010065 
781E-9 1.5756 0.01008 
782E-9 1.5755 0.01009 
783E-9 1.5717 0.010667 
784E-9 1.5682 0.010718 
785E-9 1.565 0.011255 
786E-9 1.5665 0.01127 
787E-9 1.5655 0.01072 
788E-9 1.5616 0.01017 
789E-9 1.5598 0.00962 
790E-9 1.5591 0.00963 
791E-9 1.5601 0.00964 
792E-9 1.5594 0.00965 
793E-9 1.5579 0.010112 
794E-9 1.5554 0.010679 
795E-9 1.5548 0.01026 
796E-9 1.5556 0.0097 
797E-9 1.5556 0.00857 
798E-9 1.5545 0.0091303 
799E-9 1.5518 0.00881 
800E-9 1.5489 0.00965 
