lambda n k
761E-9 3.43434 0.866758 
762E-9 3.439266 0.836853 
763E-9 3.443154 0.806855 
764E-9 3.445989 0.776825 
765E-9 3.447766 0.746817 
766E-9 3.448486 0.716882 
767E-9 3.448152 0.687071 
768E-9 3.446771 0.657437 
769E-9 3.444351 0.628023 
770E-9 3.440903 0.59888 
771E-9 3.436439 0.570056 
772E-9 3.430972 0.541595 
773E-9 3.424517 0.513546 
774E-9 3.417094 0.485956 
775E-9 3.408719 0.458871 
776E-9 3.399415 0.43234 
777E-9 3.389205 0.406411 
778E-9 3.378115 0.381135 
779E-9 3.366176 0.356561 
780E-9 3.353421 0.332742 
781E-9 3.339887 0.309729 
782E-9 3.325619 0.287578 
783E-9 3.310667 0.266345 
784E-9 3.295091 0.246088 
785E-9 3.278967 0.226867 
786E-9 3.262392 0.208741 
787E-9 3.245513 0.191735 
788E-9 3.228445 0.175805 
789E-9 3.211268 0.160908 
790E-9 3.194049 0.147004 
791E-9 3.176844 0.134052 
792E-9 3.159703 0.122013 
793E-9 3.14267 0.110849 
794E-9 3.125786 0.100523 
795E-9 3.109085 0.090997 
796E-9 3.092602 0.082234 
797E-9 3.076366 0.074197 
798E-9 3.060405 0.066848 
799E-9 3.044743 0.060152 
800E-9 3.029401 0.054069 
801E-9 3.014401 0.048564 
802E-9 2.999759 0.043597 
803E-9 2.985489 0.03913 
804E-9 2.971604 0.035126 
805E-9 2.958114 0.031545 
806E-9 2.945025 0.028347 
807E-9 2.93234 0.025494 
808E-9 2.920059 0.022946 
809E-9 2.90818 0.020663 
810E-9 2.896695 0.018604 
811E-9 2.885588 0.016729 
812E-9 2.874834 0.014999 
813E-9 2.864394 0.013392 
814E-9 2.854242 0.011903 
815E-9 2.844358 0.010528 
816E-9 2.834732 0.009262 
817E-9 2.825348 0.008102 
818E-9 2.816199 0.007043 
819E-9 2.807276 0.00608 
820E-9 2.798571 0.005209 
821E-9 2.790079 0.004426 
822E-9 2.781792 0.003725 
823E-9 2.773706 0.003103 
824E-9 2.765815 0.002554 
825E-9 2.758116 0.002074 
826E-9 2.750602 0.001659 
827E-9 2.743269 0.001303 
828E-9 2.736115 0.001002 
829E-9 2.729134 0.000752 
830E-9 2.722322 0.000547 
