lambda n k
711E-9 2.5057 0.95572 
712E-9 2.52497 0.93854 
713E-9 2.54402 0.92131 
714E-9 2.56278 0.90407 
715E-9 2.58137 0.88685 
716E-9 2.59952 0.86968 
717E-9 2.61736 0.85257 
718E-9 2.63491 0.83552 
719E-9 2.65184 0.81863 
720E-9 2.66845 0.80182 
721E-9 2.68456 0.78516 
722E-9 2.70003 0.76868 
723E-9 2.71513 0.75232 
724E-9 2.72946 0.73619 
725E-9 2.7432 0.72024 
726E-9 2.75651 0.70442 
727E-9 2.76873 0.68893 
728E-9 2.78046 0.67359 
729E-9 2.79152 0.65845 
730E-9 2.80154 0.64361 
731E-9 2.81101 0.62894 
732E-9 2.8195 0.61454 
733E-9 2.82706 0.60041 
734E-9 2.83403 0.58644 
735E-9 2.83966 0.57284 
736E-9 2.84452 0.55944 
737E-9 2.84861 0.54625 
738E-9 2.85135 0.5334 
739E-9 2.8535 0.5207 
740E-9 2.85473 0.50823 
741E-9 2.85497 0.49601 
742E-9 2.85468 0.48391 
743E-9 2.85337 0.47205 
744E-9 2.85139 0.46036 
745E-9 2.84893 0.44878 
746E-9 2.8454 0.43745 
747E-9 2.84146 0.42622 
748E-9 2.83693 0.41514 
749E-9 2.83162 0.40424 
750E-9 2.82595 0.39343 
751E-9 2.81963 0.38278 
752E-9 2.81278 0.37228 
753E-9 2.80561 0.36186 
754E-9 2.79776 0.35162 
755E-9 2.78959 0.34147 
756E-9 2.78109 0.33143 
757E-9 2.77203 0.32156 
758E-9 2.76275 0.31177 
759E-9 2.75311 0.3021 
760E-9 2.74311 0.29257 
761E-9 2.73292 0.28313 
762E-9 2.72239 0.27384 
763E-9 2.71165 0.26466 
764E-9 2.70076 0.25556 
765E-9 2.68958 0.24666 
766E-9 2.67831 0.23783 
767E-9 2.6669 0.22913 
768E-9 2.65534 0.22059 
769E-9 2.64373 0.21214 
770E-9 2.63204 0.20385 
771E-9 2.62031 0.19571 
772E-9 2.60856 0.18766 
773E-9 2.59683 0.17982 
774E-9 2.58513 0.1721 
775E-9 2.57346 0.1645 
776E-9 2.56192 0.15713 
777E-9 2.55045 0.14988 
778E-9 2.5391 0.14279 
779E-9 2.52796 0.13592 
780E-9 2.51692 0.12917 
781E-9 2.50615 0.12266 
782E-9 2.4956 0.11634 
783E-9 2.48521 0.11015 
784E-9 2.47524 0.10427 
785E-9 2.46546 0.09854 
786E-9 2.45593 0.09298 
787E-9 2.44677 0.08771 
788E-9 2.43778 0.08256 
789E-9 2.42909 0.07764 
790E-9 2.42067 0.07294 
791E-9 2.41242 0.06836 
792E-9 2.40451 0.06404 
793E-9 2.39679 0.05988 
794E-9 2.38925 0.05585 
795E-9 2.38205 0.05209 
796E-9 2.37499 0.04845 
797E-9 2.36815 0.04498 
798E-9 2.36156 0.04171 
799E-9 2.35511 0.03856 
800E-9 2.34891 0.0356  
