lambda n k
675E-9 2.215693 0.060004 
676E-9 2.213037 0.059581 
677E-9 2.210423 0.059171 
678E-9 2.20785 0.058774 
679E-9 2.205317 0.058388 
680E-9 2.202822 0.058014 
681E-9 2.200366 0.057651 
682E-9 2.197946 0.057298 
683E-9 2.195562 0.056956 
684E-9 2.193214 0.056624 
685E-9 2.1909 0.056302 
686E-9 2.188621 0.055989 
687E-9 2.186374 0.055685 
688E-9 2.18416 0.055391 
689E-9 2.181978 0.055104 
690E-9 2.179826 0.054826 
691E-9 2.177706 0.054556 
692E-9 2.175615 0.054294 
693E-9 2.173553 0.05404 
694E-9 2.17152 0.053792 
695E-9 2.169516 0.053552 
696E-9 2.167538 0.053319 
697E-9 2.165588 0.053092 
698E-9 2.163665 0.052871 
699E-9 2.161767 0.052657 
700E-9 2.159895 0.052449 
701E-9 2.158048 0.052246 
702E-9 2.156225 0.052049 
703E-9 2.154427 0.051858 
704E-9 2.152652 0.051671 
705E-9 2.1509 0.05149 
706E-9 2.149171 0.051313 
707E-9 2.147465 0.051142 
708E-9 2.14578 0.050975 
709E-9 2.144117 0.050812 
710E-9 2.142476 0.050654 
711E-9 2.140855 0.050499 
712E-9 2.139254 0.050349 
713E-9 2.137674 0.050202 
714E-9 2.136113 0.05006 
715E-9 2.134571 0.04992 
716E-9 2.133049 0.049785 
717E-9 2.131545 0.049652 
718E-9 2.13006 0.049523 
719E-9 2.128592 0.049397 
720E-9 2.127143 0.049274 
721E-9 2.125711 0.049154 
722E-9 2.124296 0.049037 
723E-9 2.122898 0.048922 
724E-9 2.121516 0.04881 
725E-9 2.120151 0.048701 
726E-9 2.118801 0.048594 
727E-9 2.117468 0.04849 
728E-9 2.116149 0.048387 
729E-9 2.114847 0.048287 
730E-9 2.113559 0.048189 
731E-9 2.112285 0.048093 
732E-9 2.111027 0.047999 
733E-9 2.109782 0.047907 
734E-9 2.108552 0.047817 
735E-9 2.107335 0.047728 
736E-9 2.106132 0.047642 
737E-9 2.104942 0.047557 
738E-9 2.103765 0.047473 
739E-9 2.102601 0.047391 
740E-9 2.10145 0.047311 
741E-9 2.100312 0.047231 
742E-9 2.099185 0.047154 
743E-9 2.098071 0.047077 
744E-9 2.096969 0.047002 
745E-9 2.095878 0.046928 
746E-9 2.094799 0.046856 
747E-9 2.093731 0.046784 
748E-9 2.092675 0.046714 
749E-9 2.09163 0.046644 
750E-9 2.090595 0.046576 
751E-9 2.089571 0.046508 
752E-9 2.088558 0.046442 
753E-9 2.087555 0.046377 
754E-9 2.086562 0.046312 
755E-9 2.08558 0.046248 
756E-9 2.084607 0.046185 
757E-9 2.083644 0.046123 
758E-9 2.08269 0.046062 
759E-9 2.081746 0.046001 
760E-9 2.080812 0.045941 
761E-9 2.079886 0.045882 
762E-9 2.07897 0.045823 
763E-9 2.078063 0.045765 
764E-9 2.077164 0.045708 
765E-9 2.076274 0.045651 
766E-9 2.075392 0.045595 
767E-9 2.074519 0.045539 
768E-9 2.073655 0.045484 
769E-9 2.072798 0.04543 
770E-9 2.07195 0.045376 
771E-9 2.071109 0.045322 
772E-9 2.070276 0.045269 
773E-9 2.069452 0.045216 
774E-9 2.068634 0.045164 
775E-9 2.067824 0.045112 
776E-9 2.067022 0.04506 
777E-9 2.066227 0.045009 
778E-9 2.065439 0.044958 
779E-9 2.064658 0.044908 
780E-9 2.063884 0.044858 
781E-9 2.063118 0.044808 
782E-9 2.062358 0.044759 
783E-9 2.061604 0.04471 
784E-9 2.060858 0.044661 
785E-9 2.060117 0.044612 
786E-9 2.059384 0.044564 
787E-9 2.058657 0.044516 
788E-9 2.057936 0.044469 
789E-9 2.057221 0.044421 
790E-9 2.056512 0.044374 
791E-9 2.05581 0.044327 
792E-9 2.055113 0.04428 
793E-9 2.054423 0.044234 
794E-9 2.053738 0.044187 
795E-9 2.053059 0.044141 
796E-9 2.052385 0.044095 
797E-9 2.051717 0.04405 
798E-9 2.051055 0.044004 
799E-9 2.050398 0.043959 
800E-9 2.049747 0.043914 
801E-9 2.049101 0.043869 
802E-9 2.04846 0.043824 
803E-9 2.047824 0.043779 
804E-9 2.047194 0.043735 
805E-9 2.046568 0.04369 
806E-9 2.045948 0.043646 
807E-9 2.045332 0.043602 
808E-9 2.044722 0.043558 
809E-9 2.044116 0.043514 
810E-9 2.043515 0.04347 
811E-9 2.042918 0.043427 
812E-9 2.042327 0.043383 
813E-9 2.04174 0.04334 
814E-9 2.041157 0.043297 
815E-9 2.040579 0.043254 
816E-9 2.040005 0.043211 
817E-9 2.039436 0.043168 
818E-9 2.038872 0.043125 
819E-9 2.038311 0.043082 
820E-9 2.037755 0.04304 
821E-9 2.037202 0.042997 
822E-9 2.036654 0.042955 
823E-9 2.03611 0.042913 
824E-9 2.035571 0.04287 
825E-9 2.035035 0.042828 
826E-9 2.034503 0.042786 
827E-9 2.033975 0.042744 
828E-9 2.033451 0.042703 
829E-9 2.03293 0.042661 
830E-9 2.032414 0.042619 
831E-9 2.031901 0.042578 
832E-9 2.031392 0.042536 
833E-9 2.030886 0.042495 
834E-9 2.030385 0.042453 
835E-9 2.029886 0.042412 
836E-9 2.029392 0.042371 
837E-9 2.0289 0.042329 
838E-9 2.028413 0.042288 
839E-9 2.027929 0.042247 
840E-9 2.027447 0.042206 
841E-9 2.02697 0.042166 
842E-9 2.026496 0.042125 
843E-9 2.026025 0.042084 
844E-9 2.025557 0.042043 
845E-9 2.025093 0.042003 
846E-9 2.024632 0.041962 
847E-9 2.024173 0.041922 
848E-9 2.023718 0.041881 
849E-9 2.023266 0.041841 
850E-9 2.022817 0.041801 
851E-9 2.022372 0.04176 
852E-9 2.021929 0.04172 
853E-9 2.021489 0.04168 
854E-9 2.021052 0.04164 
855E-9 2.020618 0.0416 
856E-9 2.020187 0.04156 
857E-9 2.019758 0.04152 
858E-9 2.019333 0.04148 
859E-9 2.01891 0.04144 
