lambda n k
764E-9 0.17162 4.74278 
765E-9 0.17184 4.75362 
766E-9 0.17206 4.76445 
767E-9 0.17228 4.77529 
768E-9 0.1725 4.78612 
769E-9 0.17272 4.79696 
770E-9 0.17293 4.80779 
771E-9 0.17318 4.8185 
772E-9 0.17343 4.8292 
773E-9 0.17368 4.8399 
774E-9 0.17393 4.8506 
775E-9 0.17418 4.86131 
776E-9 0.17443 4.87201 
777E-9 0.17468 4.88271 
778E-9 0.17493 4.89342 
779E-9 0.17518 4.90412 
780E-9 0.17542 4.91482 
781E-9 0.1757 4.9254 
782E-9 0.17598 4.93598 
783E-9 0.17625 4.94655 
784E-9 0.17653 4.95713 
785E-9 0.17681 4.9677 
786E-9 0.17708 4.97828 
787E-9 0.17736 4.98886 
788E-9 0.17764 4.99943 
789E-9 0.17791 5.01001 
790E-9 0.17819 5.02058 
791E-9 0.17846 5.03094 
792E-9 0.17873 5.0413 
793E-9 0.17901 5.05166 
794E-9 0.17928 5.06202 
795E-9 0.17955 5.07237 
796E-9 0.17983 5.08273 
797E-9 0.1801 5.09309 
798E-9 0.18037 5.10345 
799E-9 0.18064 5.1138 
800E-9 0.18092 5.12416 
801E-9 0.18119 5.13431 
802E-9 0.18146 5.14447 
803E-9 0.18172 5.15462 
804E-9 0.18199 5.16477 
805E-9 0.18226 5.17493 
806E-9 0.18253 5.18508 
807E-9 0.1828 5.19523 
808E-9 0.18307 5.20538 
809E-9 0.18334 5.21554 
810E-9 0.18361 5.22569 
811E-9 0.18387 5.23565 
812E-9 0.18414 5.24561 
813E-9 0.18441 5.25557 
814E-9 0.18467 5.26552 
815E-9 0.18494 5.27548 
816E-9 0.1852 5.28544 
817E-9 0.18547 5.2954 
818E-9 0.18573 5.30536 
819E-9 0.186 5.31532 
820E-9 0.18627 5.32528 
821E-9 0.18657 5.33469 
822E-9 0.18688 5.34411 
823E-9 0.18719 5.35353 
824E-9 0.18749 5.36294 
825E-9 0.1878 5.37236 
826E-9 0.18811 5.38178 
827E-9 0.18841 5.39119 
828E-9 0.18872 5.40061 
829E-9 0.18903 5.41002 
830E-9 0.18933 5.41944 
831E-9 0.18972 5.42801 
832E-9 0.19011 5.43658 
833E-9 0.1905 5.44514 
834E-9 0.19088 5.45371 
835E-9 0.19127 5.46228 
836E-9 0.19166 5.47085 
837E-9 0.19204 5.47941 
838E-9 0.19243 5.48798 
839E-9 0.19282 5.49655 
840E-9 0.19321 5.50512 
841E-9 0.19359 5.51355 
842E-9 0.19397 5.52199 
843E-9 0.19435 5.53043 
844E-9 0.19473 5.53886 
845E-9 0.19511 5.5473 
846E-9 0.19549 5.55574 
847E-9 0.19587 5.56417 
848E-9 0.19625 5.57261 
849E-9 0.19663 5.58104 
850E-9 0.19701 5.58948 
851E-9 0.19738 5.59779 
852E-9 0.19775 5.6061 
853E-9 0.19813 5.61441 
854E-9 0.1985 5.62272 
855E-9 0.19887 5.63104 
856E-9 0.19924 5.63935 
857E-9 0.19962 5.64766 
858E-9 0.19999 5.65597 
859E-9 0.20036 5.66428 
860E-9 0.20074 5.67259 
861E-9 0.2011 5.68078 
862E-9 0.20147 5.68897 
863E-9 0.20184 5.69716 
864E-9 0.2022 5.70535 
865E-9 0.20257 5.71354 
866E-9 0.20294 5.72174 
867E-9 0.2033 5.72993 
868E-9 0.20367 5.73812 
869E-9 0.20404 5.74631 
870E-9 0.2044 5.7545 
871E-9 0.20476 5.76258 
872E-9 0.20512 5.77065 
873E-9 0.20548 5.77873 
874E-9 0.20585 5.7868 
875E-9 0.20621 5.79488 
876E-9 0.20657 5.80296 
877E-9 0.20693 5.81103 
878E-9 0.20729 5.81911 
879E-9 0.20765 5.82718 
880E-9 0.20801 5.83526 
881E-9 0.20838 5.84372 
882E-9 0.20876 5.85219 
883E-9 0.20914 5.86065 
884E-9 0.20951 5.86911 
885E-9 0.20989 5.87758 
886E-9 0.21027 5.88604 
887E-9 0.21064 5.89451 
888E-9 0.21102 5.90297 
889E-9 0.2114 5.91143 
890E-9 0.21177 5.9199 
891E-9 0.21217 5.92887 
892E-9 0.21257 5.93784 
893E-9 0.21297 5.9468 
894E-9 0.21336 5.95577 
895E-9 0.21376 5.96474 
896E-9 0.21416 5.97371 
897E-9 0.21456 5.98268 
898E-9 0.21495 5.99165 
899E-9 0.21535 6.00062 
900E-9 0.21575 6.00959 
