lambda n k
707E-9 1.46322 0.79212 
708E-9 1.46652 0.79737 
709E-9 1.46989 0.80258 
710E-9 1.47335 0.80774 
711E-9 1.47692 0.81282 
712E-9 1.48054 0.81786 
713E-9 1.48426 0.82283 
714E-9 1.48806 0.82774 
715E-9 1.49191 0.83261 
716E-9 1.49587 0.83737 
717E-9 1.49988 0.84209 
718E-9 1.50394 0.84675 
719E-9 1.5081 0.85132 
720E-9 1.5123 0.85584 
721E-9 1.51656 0.86029 
722E-9 1.52089 0.86465 
723E-9 1.52525 0.86896 
724E-9 1.52969 0.87319 
725E-9 1.53417 0.87734 
726E-9 1.53868 0.88144 
727E-9 1.54326 0.88543 
728E-9 1.54787 0.88939 
729E-9 1.55252 0.89331 
730E-9 1.55721 0.89718 
731E-9 1.56194 0.90103 
732E-9 1.5667 0.90487 
733E-9 1.5715 0.9087 
734E-9 1.57631 0.91254 
735E-9 1.58117 0.9164 
736E-9 1.58605 0.92029 
737E-9 1.59095 0.92419 
738E-9 1.59588 0.92817 
739E-9 1.60082 0.93217 
740E-9 1.60578 0.93624 
741E-9 1.61077 0.94039 
742E-9 1.61577 0.9446 
743E-9 1.62079 0.94891 
744E-9 1.62582 0.95332 
745E-9 1.63086 0.95778 
746E-9 1.63592 0.96241 
747E-9 1.64098 0.96711 
748E-9 1.64605 0.97193 
749E-9 1.65114 0.9769 
750E-9 1.65622 0.98195 
751E-9 1.6613 0.98713 
752E-9 1.66639 0.99241 
753E-9 1.67146 0.99777 
754E-9 1.67654 1.00326 
755E-9 1.6816 1.00881 
756E-9 1.68664 1.01444 
757E-9 1.69166 1.02017 
758E-9 1.69667 1.02596 
759E-9 1.70166 1.03182 
760E-9 1.70662 1.03775 
761E-9 1.71156 1.04373 
762E-9 1.71647 1.04978 
763E-9 1.72134 1.05588 
764E-9 1.72618 1.06201 
765E-9 1.73098 1.06821 
766E-9 1.73575 1.07444 
767E-9 1.74048 1.0807 
768E-9 1.74515 1.087 
769E-9 1.7498 1.09333 
770E-9 1.75439 1.09969 
771E-9 1.75894 1.10608 
772E-9 1.76346 1.11249 
773E-9 1.76795 1.11894 
774E-9 1.7725 1.12543 
775E-9 1.77709 1.13198 
776E-9 1.78184 1.13863 
777E-9 1.78671 1.14535 
778E-9 1.79176 1.15218 
779E-9 1.7971 1.15914 
780E-9 1.80262 1.16618 
781E-9 1.80851 1.17338 
782E-9 1.81472 1.18074 
783E-9 1.82116 1.18819 
784E-9 1.82821 1.19588 
785E-9 1.83557 1.20369 
786E-9 1.84331 1.21166 
787E-9 1.85171 1.21988 
788E-9 1.86044 1.22822 
789E-9 1.86977 1.23678 
790E-9 1.87971 1.24556 
791E-9 1.89001 1.25449 
792E-9 1.90114 1.26369 
793E-9 1.91279 1.27309 
794E-9 1.92489 1.28264 
795E-9 1.93795 1.29253 
796E-9 1.95145 1.30255 
797E-9 1.96558 1.3128 
798E-9 1.98048 1.32321 
799E-9 1.99576 1.33367 
800E-9 2.0117 1.34416 
