lambda n k
823E-9 1.64485 0.0098 
824E-9 1.64477 0.00977 
825E-9 1.64469 0.00976 
826E-9 1.64461 0.00974 
827E-9 1.64454 0.00972 
828E-9 1.64446 0.0097 
829E-9 1.64438 0.00969 
830E-9 1.64431 0.00967 
831E-9 1.64424 0.00965 
832E-9 1.64416 0.00963 
833E-9 1.64408 0.00962 
834E-9 1.64401 0.0096 
835E-9 1.64394 0.00958 
836E-9 1.64386 0.00957 
837E-9 1.64378 0.00955 
838E-9 1.64371 0.00953 
839E-9 1.64364 0.00951 
840E-9 1.64357 0.00949 
841E-9 1.6435 0.00948 
842E-9 1.64342 0.00946 
843E-9 1.64335 0.00945 
844E-9 1.64327 0.00943 
845E-9 1.6432 0.00941 
846E-9 1.64313 0.00939 
847E-9 1.64306 0.00938 
848E-9 1.64299 0.00936 
849E-9 1.64292 0.00934 
850E-9 1.64285 0.00933 
851E-9 1.64278 0.00931 
852E-9 1.64271 0.00929 
853E-9 1.64264 0.00928 
854E-9 1.64258 0.00926 
855E-9 1.64251 0.00925 
856E-9 1.64244 0.00923 
857E-9 1.64238 0.00922 
858E-9 1.64231 0.0092 
859E-9 1.64224 0.00918 
860E-9 1.64217 0.00917 
861E-9 1.6421 0.00915 
862E-9 1.64203 0.00913 
863E-9 1.64197 0.00912 
864E-9 1.64191 0.00911 
865E-9 1.64184 0.00909 
866E-9 1.64177 0.00907 
867E-9 1.64171 0.00906 
868E-9 1.64165 0.00904 
869E-9 1.64158 0.00903 
870E-9 1.64152 0.00902 
871E-9 1.64145 0.009 
872E-9 1.64139 0.00898 
873E-9 1.64133 0.00897 
874E-9 1.64126 0.00895 
875E-9 1.6412 0.00894 
876E-9 1.64114 0.00893 
877E-9 1.64107 0.00891 
878E-9 1.64101 0.00889 
879E-9 1.64095 0.00888 
880E-9 1.64089 0.00886 
881E-9 1.64083 0.00885 
882E-9 1.64077 0.00884 
883E-9 1.6407 0.00882 
884E-9 1.64064 0.00881 
885E-9 1.64058 0.00879 
886E-9 1.64052 0.00878 
887E-9 1.64046 0.00876 
888E-9 1.6404 0.00875 
889E-9 1.64034 0.00874 
890E-9 1.64029 0.00872 
891E-9 1.64023 0.0087 
892E-9 1.64017 0.00869 
893E-9 1.6401 0.00868 
894E-9 1.64005 0.00866 
895E-9 1.63999 0.00865 
896E-9 1.63993 0.00864 
897E-9 1.63988 0.00863 
898E-9 1.63982 0.00861 
899E-9 1.63976 0.00859 
900E-9 1.6397 0.00858 
901E-9 1.63964 0.00857 
902E-9 1.63959 0.00855 
903E-9 1.63953 0.00854 
904E-9 1.63948 0.00853 
905E-9 1.63942 0.00852 
906E-9 1.63937 0.0085 
907E-9 1.63931 0.00849 
908E-9 1.63925 0.00847 
909E-9 1.6392 0.00846 
910E-9 1.63915 0.00845 
911E-9 1.63909 0.00843 
912E-9 1.63904 0.00842 
913E-9 1.63898 0.00841 
914E-9 1.63893 0.0084 
915E-9 1.63887 0.00838 
916E-9 1.63882 0.00837 
917E-9 1.63876 0.00836 
918E-9 1.63871 0.00835 
919E-9 1.63866 0.00834 
920E-9 1.6386 0.00832 
921E-9 1.63855 0.0083 
922E-9 1.63851 0.00829 
923E-9 1.63845 0.00828 
924E-9 1.6384 0.00827 
925E-9 1.63835 0.00826 
926E-9 1.63829 0.00824 
927E-9 1.63824 0.00823 
928E-9 1.63819 0.00822 
929E-9 1.63814 0.00821 
930E-9 1.63809 0.0082 
931E-9 1.63804 0.00819 
932E-9 1.63799 0.00817 
933E-9 1.63794 0.00816 
934E-9 1.63788 0.00815 
935E-9 1.63784 0.00813 
936E-9 1.63779 0.00812 
937E-9 1.63774 0.00811 
938E-9 1.63769 0.00809 
939E-9 1.63764 0.00808 
940E-9 1.63759 0.00807 
941E-9 1.63754 0.00806 
942E-9 1.63749 0.00805 
943E-9 1.63744 0.00804 
944E-9 1.6374 0.00803 
945E-9 1.63735 0.00801 
946E-9 1.6373 0.008 
947E-9 1.63725 0.00799 
948E-9 1.6372 0.00798 
949E-9 1.63715 0.00797 
950E-9 1.63711 0.00796 
951E-9 1.63706 0.00795 
952E-9 1.63702 0.00794 
953E-9 1.63697 0.00793 
954E-9 1.63692 0.00791 
955E-9 1.63687 0.0079 
956E-9 1.63683 0.00789 
957E-9 1.63678 0.00788 
958E-9 1.63674 0.00787 
959E-9 1.6367 0.00786 
960E-9 1.63665 0.00785 
961E-9 1.6366 0.00784 
962E-9 1.63656 0.00783 
963E-9 1.63651 0.00782 
964E-9 1.63647 0.0078 
965E-9 1.63642 0.00779 
966E-9 1.63637 0.00778 
967E-9 1.63633 0.00777 
968E-9 1.63629 0.00776 
969E-9 1.63624 0.00775 
970E-9 1.6362 0.00774 
971E-9 1.63616 0.00773 
972E-9 1.63611 0.00772 
973E-9 1.63607 0.00771 
974E-9 1.63603 0.0077 
975E-9 1.63598 0.00769 
976E-9 1.63593 0.00768 
977E-9 1.63589 0.00767 
978E-9 1.63585 0.00765 
979E-9 1.63581 0.00764 
980E-9 1.63576 0.00763 
981E-9 1.63572 0.00762 
982E-9 1.63568 0.00761 
983E-9 1.63564 0.0076 
984E-9 1.6356 0.00759 
985E-9 1.63556 0.00758 
986E-9 1.63551 0.00757 
987E-9 1.63547 0.00756 
988E-9 1.63543 0.00755 
989E-9 1.63539 0.00754 
990E-9 1.63535 0.00753 
991E-9 1.63531 0.00752 
992E-9 1.63527 0.00751 
993E-9 1.63523 0.0075 
994E-9 1.63519 0.00749 
995E-9 1.63514 0.00748 
996E-9 1.6351 0.00747 
997E-9 1.63506 0.00746 
998E-9 1.63502 0.00745 
999E-9 1.63498 0.00744 
1000E-9 1.63495 0.00743 
1001E-9 1.63491 0.00742 
1002E-9 1.63487 0.00741 
1003E-9 1.63483 0.0074 
1004E-9 1.63479 0.00739 
1005E-9 1.63475 0.00738 
1006E-9 1.63471 0.00737 
1007E-9 1.63467 0.00736 
1008E-9 1.63463 0.00735 
1009E-9 1.63459 0.00734 
1010E-9 1.63456 0.00733 
1011E-9 1.63452 0.00732 
1012E-9 1.63448 0.00731 
1013E-9 1.63444 0.0073 
1014E-9 1.6344 0.00729 
1015E-9 1.63437 0.00728 
1016E-9 1.63433 0.00727 
1017E-9 1.63429 0.00726 
1018E-9 1.63425 0.00725 
1019E-9 1.63422 0.00724 
1020E-9 1.63418 0.00723 
1021E-9 1.63414 0.00722 
1022E-9 1.63411 0.00722 
1023E-9 1.63407 0.00721 
1024E-9 1.63404 0.0072 
1025E-9 1.634 0.00719 
1026E-9 1.63396 0.00718 
1027E-9 1.63392 0.00717 
1028E-9 1.63389 0.00716 
1029E-9 1.63385 0.00715 
1030E-9 1.63382 0.00714 
1031E-9 1.63378 0.00713 
1032E-9 1.63374 0.00713 
1033E-9 1.63371 0.00712 
1034E-9 1.63367 0.00711 
1035E-9 1.63364 0.0071 
1036E-9 1.6336 0.00709 
1037E-9 1.63357 0.00708 
1038E-9 1.63353 0.00707 
1039E-9 1.6335 0.00706 
1040E-9 1.63346 0.00705 
1041E-9 1.63343 0.00704 
1042E-9 1.63339 0.00703 
1043E-9 1.63336 0.00703 
1044E-9 1.63332 0.00702 
1045E-9 1.63329 0.00701 
1046E-9 1.63325 0.007 
1047E-9 1.63322 0.007 
1048E-9 1.63319 0.00699 
1049E-9 1.63316 0.00698 
1050E-9 1.63312 0.00697 
1051E-9 1.63308 0.00696 
1052E-9 1.63305 0.00695 
1053E-9 1.63302 0.00694 
1054E-9 1.63299 0.00693 
1055E-9 1.63296 0.00692 
1056E-9 1.63292 0.00691 
1057E-9 1.63289 0.0069 
1058E-9 1.63285 0.00689 
1059E-9 1.63282 0.00689 
1060E-9 1.63279 0.00688 
1061E-9 1.63276 0.00687 
1062E-9 1.63273 0.00687 
1063E-9 1.6327 0.00686 
1064E-9 1.63266 0.00685 
1065E-9 1.63263 0.00684 
1066E-9 1.63259 0.00683 
1067E-9 1.63256 0.00682 
1068E-9 1.63253 0.00682 
1069E-9 1.6325 0.00681 
1070E-9 1.63247 0.0068 
1071E-9 1.63244 0.00679 
1072E-9 1.63241 0.00678 
1073E-9 1.63238 0.00677 
1074E-9 1.63234 0.00676 
1075E-9 1.63231 0.00675 
1076E-9 1.63228 0.00675 
1077E-9 1.63225 0.00674 
1078E-9 1.63222 0.00674 
1079E-9 1.63219 0.00673 
1080E-9 1.63216 0.00672 
1081E-9 1.63213 0.00671 
1082E-9 1.63209 0.0067 
1083E-9 1.63206 0.00669 
1084E-9 1.63203 0.00669 
1085E-9 1.632 0.00668 
1086E-9 1.63197 0.00667 
1087E-9 1.63194 0.00666 
1088E-9 1.63191 0.00665 
1089E-9 1.63188 0.00664 
1090E-9 1.63185 0.00664 
1091E-9 1.63182 0.00663 
1092E-9 1.63179 0.00663 
1093E-9 1.63176 0.00662 
1094E-9 1.63173 0.00661 
1095E-9 1.6317 0.0066 
1096E-9 1.63167 0.00659 
1097E-9 1.63165 0.00659 
1098E-9 1.63162 0.00658 
1099E-9 1.6316 0.00657 
1100E-9 1.63157 0.00656 
