lambda n k
902E-9 1.63458 0 
903E-9 1.63458 0 
904E-9 1.63458 0 
905E-9 1.63458 0 
906E-9 1.63458 0 
907E-9 1.63458 0 
908E-9 1.63458 0 
909E-9 1.63458 0 
910E-9 1.63458 0 
911E-9 1.63458 0 
912E-9 1.63458 0 
913E-9 1.63458 0 
914E-9 1.63458 0 
915E-9 1.63458 0 
916E-9 1.63458 0 
917E-9 1.63458 0 
918E-9 1.63458 0 
919E-9 1.63458 0 
920E-9 1.63458 0 
921E-9 1.63458 0 
922E-9 1.63458 0 
923E-9 1.63458 0 
924E-9 1.63458 0 
925E-9 1.63458 0 
926E-9 1.63458 0 
927E-9 1.63458 0 
928E-9 1.63458 0 
929E-9 1.63458 0 
930E-9 1.63458 0 
931E-9 1.63458 0 
932E-9 1.63458 0 
933E-9 1.63458 0 
934E-9 1.63458 0 
935E-9 1.63458 0 
936E-9 1.63458 0 
937E-9 1.63458 0 
938E-9 1.63458 0 
939E-9 1.63458 0 
940E-9 1.63458 0 
941E-9 1.63458 0 
942E-9 1.63458 0 
943E-9 1.63458 0 
944E-9 1.63458 0 
945E-9 1.63458 0 
946E-9 1.63458 0 
947E-9 1.63458 0 
948E-9 1.63458 0 
949E-9 1.63458 0 
950E-9 1.63458 0 
951E-9 1.63458 0 
952E-9 1.63458 0 
953E-9 1.63458 0 
954E-9 1.63458 0 
955E-9 1.63458 0 
956E-9 1.63458 0 
957E-9 1.63458 0 
958E-9 1.63458 0 
959E-9 1.63458 0 
960E-9 1.63458 0 
961E-9 1.63458 0 
962E-9 1.63458 0 
963E-9 1.63458 0 
964E-9 1.63458 0 
965E-9 1.63458 0 
966E-9 1.63458 0 
967E-9 1.63458 0 
968E-9 1.63458 0 
969E-9 1.63458 0 
970E-9 1.63458 0 
971E-9 1.63458 0 
972E-9 1.63458 0 
973E-9 1.63458 0 
974E-9 1.63458 0 
975E-9 1.63458 0 
976E-9 1.63458 0 
977E-9 1.63458 0 
978E-9 1.63458 0 
979E-9 1.63458 0 
980E-9 1.63458 0 
981E-9 1.63458 0 
982E-9 1.63458 0 
983E-9 1.63458 0 
984E-9 1.63458 0 
985E-9 1.63458 0 
986E-9 1.63458 0 
987E-9 1.63458 0 
988E-9 1.63458 0 
989E-9 1.63458 0 
990E-9 1.63458 0 
991E-9 1.63458 0 
992E-9 1.63458 0 
993E-9 1.63458 0 
994E-9 1.63458 0 
995E-9 1.63458 0 
996E-9 1.63458 0 
997E-9 1.63458 0 
998E-9 1.63458 0 
999E-9 1.63458 0 
1000E-9 1.63458 0 
